#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KRT17	KRT37	9606.ENSP00000308452	9606.ENSP00000225550	0	0	0	0.895	0	0	0.400	0.068	0.416
KRT17	KRT32	9606.ENSP00000308452	9606.ENSP00000225899	0	0	0.054	0.921	0	0	0.400	0.064	0.423
KRT17	KRT38	9606.ENSP00000308452	9606.ENSP00000246646	0	0	0	0.897	0.043	0	0.400	0.063	0.414
KRT17	KRT9	9606.ENSP00000308452	9606.ENSP00000246662	0	0	0	0.926	0.101	0.098	0.400	0.083	0.494
KRT17	KRT31	9606.ENSP00000308452	9606.ENSP00000251645	0	0	0	0.932	0.065	0	0.400	0.063	0.428
KRT17	KRT33B	9606.ENSP00000308452	9606.ENSP00000251646	0	0	0	0.935	0.054	0	0.400	0.063	0.421
KRT17	KRT24	9606.ENSP00000308452	9606.ENSP00000264651	0	0	0	0.943	0.043	0	0.400	0.056	0.410
KRT17	KRT27	9606.ENSP00000308452	9606.ENSP00000301656	0	0	0.050	0.941	0.044	0.126	0.400	0.077	0.481
KRT17	KRT28	9606.ENSP00000308452	9606.ENSP00000305263	0	0	0.053	0.938	0	0	0.400	0.060	0.419
KRT17	KRT39	9606.ENSP00000308452	9606.ENSP00000347823	0	0	0	0.900	0	0	0.400	0.055	0.408
KRT17	KRT26	9606.ENSP00000308452	9606.ENSP00000334798	0	0	0	0.921	0	0	0.400	0.076	0.421
KRT17	KRT25	9606.ENSP00000308452	9606.ENSP00000310573	0	0	0.052	0.928	0.044	0	0.400	0.068	0.425
KRT17	KRT34	9606.ENSP00000308452	9606.ENSP00000377570	0	0	0	0.925	0.067	0	0.400	0.059	0.427
KRT17	KRT40	9606.ENSP00000308452	9606.ENSP00000366984	0	0	0.058	0.913	0.058	0	0.400	0.056	0.430
KRT17	KRT35	9606.ENSP00000308452	9606.ENSP00000377558	0	0	0.064	0.936	0.048	0	0.400	0.080	0.443
KRT17	KRT36	9606.ENSP00000308452	9606.ENSP00000329165	0	0	0.054	0.944	0.059	0	0.400	0.090	0.450
KRT17	KRT19	9606.ENSP00000308452	9606.ENSP00000355124	0	0	0.052	0.966	0.109	0.098	0.400	0.091	0.509
KRT17	PGR	9606.ENSP00000308452	9606.ENSP00000325120	0	0	0	0	0.055	0.058	0	0.513	0.528
KRT17	KRT18	9606.ENSP00000308452	9606.ENSP00000373489	0	0	0	0.900	0.100	0.098	0.400	0.433	0.686
KRT18	KRT33A	9606.ENSP00000373489	9606.ENSP00000007735	0	0	0	0.894	0	0	0.400	0.302	0.563
KRT18	KRT20	9606.ENSP00000373489	9606.ENSP00000167588	0	0	0	0.893	0.072	0	0.400	0.417	0.647
KRT18	KRT23	9606.ENSP00000373489	9606.ENSP00000209718	0	0	0	0.846	0.067	0	0.400	0.093	0.448
KRT18	KRT37	9606.ENSP00000373489	9606.ENSP00000225550	0	0	0	0.844	0	0	0.400	0.045	0.402
KRT18	KRT32	9606.ENSP00000373489	9606.ENSP00000225899	0	0	0	0.885	0	0	0.400	0.051	0.406
KRT18	KRT38	9606.ENSP00000373489	9606.ENSP00000246646	0	0	0	0.846	0	0	0.400	0.049	0.405
KRT18	KRT9	9606.ENSP00000373489	9606.ENSP00000246662	0	0	0	0.854	0	0	0.400	0.444	0.652
KRT18	KRT31	9606.ENSP00000373489	9606.ENSP00000251645	0	0	0	0.890	0	0	0.400	0.055	0.408
KRT18	KRT33B	9606.ENSP00000373489	9606.ENSP00000251646	0	0	0	0.890	0	0	0.400	0.047	0.403
KRT18	KRT24	9606.ENSP00000373489	9606.ENSP00000264651	0	0	0	0.895	0	0	0.400	0.052	0.406
KRT18	KRT27	9606.ENSP00000373489	9606.ENSP00000301656	0	0	0	0.872	0	0.071	0.400	0.086	0.446
KRT18	KRT28	9606.ENSP00000373489	9606.ENSP00000305263	0	0	0	0.876	0	0	0.400	0.070	0.418
KRT18	KRT25	9606.ENSP00000373489	9606.ENSP00000310573	0	0	0	0.864	0	0	0.400	0.075	0.421
KRT18	PGR	9606.ENSP00000373489	9606.ENSP00000325120	0	0	0	0	0.055	0.058	0	0.519	0.534
KRT18	KRT36	9606.ENSP00000373489	9606.ENSP00000329165	0	0	0	0.898	0.048	0	0.400	0.081	0.429
KRT18	KRT26	9606.ENSP00000373489	9606.ENSP00000334798	0	0	0	0.852	0	0	0.400	0.094	0.433
KRT18	KRT39	9606.ENSP00000373489	9606.ENSP00000347823	0	0	0.066	0.849	0	0	0.400	0.060	0.427
KRT18	KRT19	9606.ENSP00000373489	9606.ENSP00000355124	0	0	0	0.915	0.475	0.166	0.400	0.761	0.928
KRT18	KRT40	9606.ENSP00000373489	9606.ENSP00000366984	0	0	0	0.853	0	0	0.400	0.062	0.413
KRT18	RAF1	9606.ENSP00000373489	9606.ENSP00000401888	0	0	0	0	0.051	0.333	0	0.134	0.404
KRT18	KRT34	9606.ENSP00000373489	9606.ENSP00000377570	0	0	0.063	0.871	0	0	0.400	0.053	0.421
KRT18	KRT35	9606.ENSP00000373489	9606.ENSP00000377558	0	0	0.058	0.889	0	0	0.400	0.438	0.655
KRT19	KRT33A	9606.ENSP00000355124	9606.ENSP00000007735	0	0	0	0.933	0.056	0	0.400	0.085	0.436
KRT19	KRT20	9606.ENSP00000355124	9606.ENSP00000167588	0	0	0	0.936	0.129	0	0.400	0.409	0.664
KRT19	KRT23	9606.ENSP00000355124	9606.ENSP00000209718	0	0	0	0.911	0.084	0	0.400	0.066	0.442
KRT19	KRT37	9606.ENSP00000355124	9606.ENSP00000225550	0	0	0	0.902	0.058	0	0.400	0.044	0.412
KRT19	KRT32	9606.ENSP00000355124	9606.ENSP00000225899	0	0	0	0.935	0.062	0	0.400	0.045	0.415
KRT19	KRT38	9606.ENSP00000355124	9606.ENSP00000246646	0	0	0	0.908	0	0	0.400	0.049	0.405
KRT19	KRT9	9606.ENSP00000355124	9606.ENSP00000246662	0	0	0	0.933	0	0	0.400	0.284	0.552
KRT19	KRT31	9606.ENSP00000355124	9606.ENSP00000251645	0	0	0	0.933	0.042	0	0.400	0.046	0.403
KRT19	KRT33B	9606.ENSP00000355124	9606.ENSP00000251646	0	0	0	0.932	0	0	0.400	0	0.400
KRT19	MAPK3	9606.ENSP00000355124	9606.ENSP00000263025	0	0	0	0	0.056	0.091	0	0.364	0.406
KRT19	KRT24	9606.ENSP00000355124	9606.ENSP00000264651	0	0	0	0.945	0.054	0	0.400	0.047	0.411
KRT19	TFF1	9606.ENSP00000355124	9606.ENSP00000291527	0	0	0	0	0.213	0	0	0.292	0.418
KRT19	KRT27	9606.ENSP00000355124	9606.ENSP00000301656	0	0	0	0.941	0	0.071	0.400	0.062	0.432
KRT19	KRT28	9606.ENSP00000355124	9606.ENSP00000305263	0	0	0	0.936	0	0	0.400	0.050	0.405
KRT19	KRT25	9606.ENSP00000355124	9606.ENSP00000310573	0	0	0	0.934	0	0	0.400	0.055	0.408
KRT19	PGR	9606.ENSP00000355124	9606.ENSP00000325120	0	0	0	0	0.075	0.058	0	0.507	0.533
KRT19	KRT36	9606.ENSP00000355124	9606.ENSP00000329165	0	0	0	0.944	0.048	0	0.400	0.078	0.428
KRT19	KRT26	9606.ENSP00000355124	9606.ENSP00000334798	0	0	0	0.929	0	0	0.400	0.058	0.410
KRT19	KRT39	9606.ENSP00000355124	9606.ENSP00000347823	0	0	0	0.911	0	0	0.400	0.043	0.401
KRT19	KRT35	9606.ENSP00000355124	9606.ENSP00000377558	0	0	0	0.941	0.042	0	0.400	0.042	0.401
KRT19	RAF1	9606.ENSP00000355124	9606.ENSP00000401888	0	0	0	0	0.051	0.333	0	0.136	0.405
KRT19	KRT34	9606.ENSP00000355124	9606.ENSP00000377570	0	0	0	0.932	0.042	0	0.400	0.051	0.406
KRT19	MMP9	9606.ENSP00000355124	9606.ENSP00000361405	0	0	0	0	0	0	0	0.416	0.416
KRT19	KRT40	9606.ENSP00000355124	9606.ENSP00000366984	0	0	0	0.919	0.067	0	0.400	0.044	0.418
KRT20	KRT33A	9606.ENSP00000167588	9606.ENSP00000007735	0	0	0.062	0.906	0.042	0	0.400	0.298	0.571
KRT20	NRAS	9606.ENSP00000167588	9606.ENSP00000358548	0	0	0	0	0	0.096	0	0.371	0.407
KRT20	KRT35	9606.ENSP00000167588	9606.ENSP00000377558	0	0	0.058	0.911	0	0	0.400	0	0.411
KRT20	KRT37	9606.ENSP00000167588	9606.ENSP00000225550	0	0	0.069	0.868	0	0	0.400	0	0.417
KRT20	PIK3CA	9606.ENSP00000167588	9606.ENSP00000263967	0	0	0	0	0	0.045	0	0.416	0.418
KRT20	KRT33B	9606.ENSP00000167588	9606.ENSP00000251646	0	0	0.063	0.903	0.042	0	0.400	0.047	0.418
KRT20	KRT25	9606.ENSP00000167588	9606.ENSP00000310573	0	0	0.066	0.891	0	0	0.400	0.048	0.420
KRT20	KRT38	9606.ENSP00000167588	9606.ENSP00000246646	0	0	0.068	0.867	0.047	0	0.400	0	0.420
KRT20	KRT28	9606.ENSP00000167588	9606.ENSP00000305263	0	0	0.072	0.899	0.044	0	0.400	0	0.421
KRT20	KRT32	9606.ENSP00000167588	9606.ENSP00000225899	0	0	0.063	0.896	0	0	0.400	0.055	0.423
KRT20	KRT39	9606.ENSP00000167588	9606.ENSP00000347823	0	0	0.069	0.863	0	0	0.400	0.055	0.426
KRT20	KRT26	9606.ENSP00000167588	9606.ENSP00000334798	0	0	0.075	0.881	0	0	0.400	0.051	0.427
KRT20	KRT23	9606.ENSP00000167588	9606.ENSP00000209718	0	0	0.061	0.890	0	0	0.400	0.066	0.428
KRT20	KRT36	9606.ENSP00000167588	9606.ENSP00000329165	0	0	0.064	0.914	0.050	0	0.400	0.076	0.442
KRT20	KRT31	9606.ENSP00000167588	9606.ENSP00000251645	0	0	0.068	0.899	0.044	0.080	0.400	0.045	0.444
KRT20	KRT34	9606.ENSP00000167588	9606.ENSP00000377570	0	0	0.067	0.894	0	0.095	0.400	0.046	0.452
KRT20	KRT40	9606.ENSP00000167588	9606.ENSP00000366984	0	0	0.073	0.883	0.067	0.072	0.400	0.068	0.469
KRT20	KRT27	9606.ENSP00000167588	9606.ENSP00000301656	0	0	0.063	0.906	0.042	0.132	0.400	0.048	0.473
KRT20	KRT24	9606.ENSP00000167588	9606.ENSP00000264651	0	0	0.061	0.917	0.044	0.301	0.400	0	0.573
KRT20	PGR	9606.ENSP00000167588	9606.ENSP00000325120	0	0	0	0	0.055	0.058	0	0.665	0.675
KRT20	KRT9	9606.ENSP00000167588	9606.ENSP00000246662	0	0	0.062	0.872	0	0	0.400	0.626	0.771
KRT23	KRT33A	9606.ENSP00000209718	9606.ENSP00000007735	0	0	0.077	0.875	0.066	0	0.400	0.088	0.466
KRT23	KRT36	9606.ENSP00000209718	9606.ENSP00000329165	0	0	0.067	0.881	0.047	0	0.400	0	0.420
KRT23	KRT24	9606.ENSP00000209718	9606.ENSP00000264651	0	0	0	0.877	0	0	0.400	0.078	0.423
KRT23	KRT35	9606.ENSP00000209718	9606.ENSP00000377558	0	0	0.075	0.881	0	0	0.400	0.059	0.432
KRT23	KRT9	9606.ENSP00000209718	9606.ENSP00000246662	0	0	0	0.864	0.049	0	0.400	0.094	0.438
KRT23	KRT33B	9606.ENSP00000209718	9606.ENSP00000251646	0	0	0.077	0.869	0.042	0	0.400	0.072	0.442
KRT23	KRT38	9606.ENSP00000209718	9606.ENSP00000246646	0	0	0.075	0.832	0	0	0.400	0.077	0.443
KRT23	KRT32	9606.ENSP00000209718	9606.ENSP00000225899	0	0	0.075	0.858	0.049	0	0.400	0.073	0.445
KRT23	KRT28	9606.ENSP00000209718	9606.ENSP00000305263	0	0	0.098	0.873	0	0	0.400	0.060	0.447
KRT23	KRT34	9606.ENSP00000209718	9606.ENSP00000377570	0	0	0.080	0.851	0	0	0.400	0.090	0.454
KRT23	KRT27	9606.ENSP00000209718	9606.ENSP00000301656	0	0	0.096	0.872	0	0	0.400	0.079	0.457
KRT23	KRT37	9606.ENSP00000209718	9606.ENSP00000225550	0	0	0.079	0.832	0.061	0	0.400	0.079	0.458
KRT23	KRT31	9606.ENSP00000209718	9606.ENSP00000251645	0	0	0.076	0.867	0.055	0	0.400	0.093	0.462
KRT23	KRT26	9606.ENSP00000209718	9606.ENSP00000334798	0	0	0.097	0.866	0	0	0.400	0.087	0.463
KRT23	KRT25	9606.ENSP00000209718	9606.ENSP00000310573	0	0	0.103	0.861	0.042	0	0.400	0.089	0.468
KRT23	KRT39	9606.ENSP00000209718	9606.ENSP00000347823	0	0	0.113	0.814	0.062	0	0.400	0.067	0.472
KRT23	KRT40	9606.ENSP00000209718	9606.ENSP00000366984	0	0	0.099	0.841	0.083	0	0.400	0.079	0.483
KRT24	KRT33A	9606.ENSP00000264651	9606.ENSP00000007735	0	0	0.059	0.897	0.050	0	0.400	0.070	0.434
KRT24	KRT37	9606.ENSP00000264651	9606.ENSP00000225550	0	0	0.075	0.841	0.060	0	0.400	0	0.432
KRT24	KRT32	9606.ENSP00000264651	9606.ENSP00000225899	0	0	0	0.878	0.050	0	0.400	0.087	0.434
KRT24	KRT38	9606.ENSP00000264651	9606.ENSP00000246646	0	0	0.073	0.841	0.047	0	0.400	0.047	0.427
KRT24	KRT9	9606.ENSP00000264651	9606.ENSP00000246662	0	0	0	0.917	0.062	0	0.400	0.044	0.414
KRT24	KRT31	9606.ENSP00000264651	9606.ENSP00000251645	0	0	0.060	0.894	0.058	0	0.400	0.079	0.445
KRT24	KRT33B	9606.ENSP00000264651	9606.ENSP00000251646	0	0	0.059	0.897	0.042	0	0.400	0	0.412
KRT24	KRT35	9606.ENSP00000264651	9606.ENSP00000377558	0	0	0	0.897	0.047	0	0.400	0.062	0.416
KRT24	KRT28	9606.ENSP00000264651	9606.ENSP00000305263	0	0	0.058	0.941	0.049	0	0.400	0.052	0.422
KRT24	KRT25	9606.ENSP00000264651	9606.ENSP00000310573	0	0	0.054	0.943	0.048	0	0.400	0.063	0.426
KRT24	KRT26	9606.ENSP00000264651	9606.ENSP00000334798	0	0	0.061	0.929	0	0	0.400	0.068	0.429
KRT24	KRT39	9606.ENSP00000264651	9606.ENSP00000347823	0	0	0	0.839	0	0	0.400	0.091	0.431
KRT24	KRT34	9606.ENSP00000264651	9606.ENSP00000377570	0	0	0.062	0.878	0.044	0	0.400	0.067	0.431
KRT24	KRT40	9606.ENSP00000264651	9606.ENSP00000366984	0	0	0.079	0.875	0	0	0.400	0.085	0.450
KRT24	KRT27	9606.ENSP00000264651	9606.ENSP00000301656	0	0	0.056	0.946	0.062	0.071	0.400	0.078	0.462
KRT24	KRT36	9606.ENSP00000264651	9606.ENSP00000329165	0	0	0.064	0.897	0.066	0	0.400	0.099	0.464
KRT25	KRT33A	9606.ENSP00000310573	9606.ENSP00000007735	0	0	0.079	0.892	0.210	0	0.400	0.069	0.539
KRT25	KRT37	9606.ENSP00000310573	9606.ENSP00000225550	0	0	0.095	0.815	0.060	0	0.400	0.113	0.487
KRT25	KRT32	9606.ENSP00000310573	9606.ENSP00000225899	0	0	0.075	0.871	0.127	0	0.400	0.100	0.506
KRT25	KRT38	9606.ENSP00000310573	9606.ENSP00000246646	0	0	0.095	0.811	0.127	0	0.400	0.112	0.522
KRT25	KRT9	9606.ENSP00000310573	9606.ENSP00000246662	0	0	0	0.897	0.084	0	0.400	0.068	0.443
KRT25	KRT31	9606.ENSP00000310573	9606.ENSP00000251645	0	0	0.079	0.886	0.205	0	0.400	0.094	0.549
KRT25	KRT33B	9606.ENSP00000310573	9606.ENSP00000251646	0	0	0.080	0.889	0.293	0	0.400	0.079	0.592
KRT25	KRT27	9606.ENSP00000310573	9606.ENSP00000301656	0	0	0.050	0.980	0.792	0.071	0.400	0.070	0.879
KRT25	KRT28	9606.ENSP00000310573	9606.ENSP00000305263	0	0	0.053	0.975	0.312	0	0.400	0.057	0.582
KRT25	KRT39	9606.ENSP00000310573	9606.ENSP00000347823	0	0	0.104	0.840	0.057	0	0.400	0.082	0.472
KRT25	KRT26	9606.ENSP00000310573	9606.ENSP00000334798	0	0	0.055	0.971	0.141	0	0.400	0.057	0.479
KRT25	KRT36	9606.ENSP00000310573	9606.ENSP00000329165	0	0	0.073	0.892	0.078	0	0.400	0.112	0.484
KRT25	KRT40	9606.ENSP00000310573	9606.ENSP00000366984	0	0	0.096	0.862	0.120	0	0.400	0.085	0.505
KRT25	KRT34	9606.ENSP00000310573	9606.ENSP00000377570	0	0	0.084	0.856	0.214	0	0.400	0.099	0.559
KRT25	KRT35	9606.ENSP00000310573	9606.ENSP00000377558	0	0	0.083	0.877	0.509	0	0.400	0.087	0.720
KRT26	KRT33A	9606.ENSP00000334798	9606.ENSP00000007735	0	0	0.081	0.866	0.117	0	0.400	0.066	0.484
KRT26	KRT37	9606.ENSP00000334798	9606.ENSP00000225550	0	0	0.126	0.808	0	0	0.400	0.132	0.505
KRT26	KRT32	9606.ENSP00000334798	9606.ENSP00000225899	0	0	0.093	0.847	0	0	0.400	0.117	0.477
KRT26	KRT38	9606.ENSP00000334798	9606.ENSP00000246646	0	0	0.129	0.801	0	0	0.400	0.154	0.519
KRT26	KRT9	9606.ENSP00000334798	9606.ENSP00000246662	0	0	0	0.876	0.068	0	0.400	0.076	0.438
KRT26	KRT31	9606.ENSP00000334798	9606.ENSP00000251645	0	0	0.084	0.860	0.117	0	0.400	0.098	0.503
KRT26	KRT33B	9606.ENSP00000334798	9606.ENSP00000251646	0	0	0.084	0.861	0.117	0	0.400	0.048	0.476
KRT26	KRT27	9606.ENSP00000334798	9606.ENSP00000301656	0	0	0.054	0.972	0.304	0.071	0.400	0.075	0.599
KRT26	KRT28	9606.ENSP00000334798	9606.ENSP00000305263	0	0	0.056	0.968	0.141	0	0.400	0.064	0.484
KRT26	KRT36	9606.ENSP00000334798	9606.ENSP00000329165	0	0	0.088	0.865	0.048	0	0.400	0.132	0.488
KRT26	KRT34	9606.ENSP00000334798	9606.ENSP00000377570	0	0	0.083	0.838	0.080	0	0.400	0.116	0.493
KRT26	KRT40	9606.ENSP00000334798	9606.ENSP00000366984	0	0	0.111	0.850	0.080	0	0.400	0.102	0.500
KRT26	KRT35	9606.ENSP00000334798	9606.ENSP00000377558	0	0	0.090	0.865	0.115	0	0.400	0.105	0.509
KRT26	KRT39	9606.ENSP00000334798	9606.ENSP00000347823	0	0	0.110	0.808	0.057	0	0.400	0.150	0.514
KRT27	KRT33A	9606.ENSP00000301656	9606.ENSP00000007735	0	0	0.075	0.903	0.316	0.092	0.400	0.076	0.624
KRT27	KRT37	9606.ENSP00000301656	9606.ENSP00000225550	0	0	0.092	0.827	0.072	0	0.400	0.116	0.493
KRT27	KRT32	9606.ENSP00000301656	9606.ENSP00000225899	0	0	0.061	0.880	0.235	0	0.400	0.100	0.561
KRT27	KRT38	9606.ENSP00000301656	9606.ENSP00000246646	0	0	0.087	0.822	0.149	0	0.400	0.125	0.538
KRT27	KRT9	9606.ENSP00000301656	9606.ENSP00000246662	0	0	0	0.899	0.056	0.071	0.400	0.056	0.436
KRT27	KRT31	9606.ENSP00000301656	9606.ENSP00000251645	0	0	0.076	0.893	0.241	0.092	0.400	0.107	0.597
KRT27	KRT33B	9606.ENSP00000301656	9606.ENSP00000251646	0	0	0.077	0.897	0.396	0.092	0.400	0.087	0.672
KRT27	KRT39	9606.ENSP00000301656	9606.ENSP00000347823	0	0	0.105	0.841	0	0	0.400	0.107	0.479
KRT27	KRT36	9606.ENSP00000301656	9606.ENSP00000329165	0	0	0.070	0.896	0.080	0	0.400	0.129	0.494
KRT27	KRT28	9606.ENSP00000301656	9606.ENSP00000305263	0	0	0.052	0.977	0.139	0.071	0.400	0.072	0.501
KRT27	KRT40	9606.ENSP00000301656	9606.ENSP00000366984	0	0	0.088	0.877	0.155	0.091	0.400	0.101	0.554
KRT27	KRT34	9606.ENSP00000301656	9606.ENSP00000377570	0	0	0.079	0.876	0.323	0.091	0.400	0.093	0.636
KRT27	KRT35	9606.ENSP00000301656	9606.ENSP00000377558	0	0	0.082	0.888	0.725	0.098	0.400	0.107	0.855
KRT28	KRT33A	9606.ENSP00000305263	9606.ENSP00000007735	0	0	0.076	0.899	0.131	0	0.400	0.066	0.490
KRT28	KRT37	9606.ENSP00000305263	9606.ENSP00000225550	0	0	0.101	0.836	0.049	0	0.400	0.107	0.481
KRT28	KRT32	9606.ENSP00000305263	9606.ENSP00000225899	0	0	0.069	0.874	0.044	0	0.400	0.086	0.447
KRT28	KRT38	9606.ENSP00000305263	9606.ENSP00000246646	0	0	0.099	0.833	0.068	0	0.400	0.135	0.506
KRT28	KRT9	9606.ENSP00000305263	9606.ENSP00000246662	0	0	0	0.889	0.070	0	0.400	0.065	0.433
KRT28	KRT31	9606.ENSP00000305263	9606.ENSP00000251645	0	0	0.078	0.893	0.115	0	0.400	0.081	0.489
KRT28	KRT33B	9606.ENSP00000305263	9606.ENSP00000251646	0	0	0.077	0.894	0.113	0	0.400	0.049	0.470
KRT28	KRT34	9606.ENSP00000305263	9606.ENSP00000377570	0	0	0.082	0.870	0.080	0	0.400	0.062	0.462
KRT28	KRT36	9606.ENSP00000305263	9606.ENSP00000329165	0	0	0.078	0.898	0.055	0	0.400	0.108	0.472
KRT28	KRT40	9606.ENSP00000305263	9606.ENSP00000366984	0	0	0.101	0.871	0.080	0	0.400	0.081	0.482
KRT28	KRT39	9606.ENSP00000305263	9606.ENSP00000347823	0	0	0.106	0.840	0.057	0	0.400	0.098	0.483
KRT28	KRT35	9606.ENSP00000305263	9606.ENSP00000377558	0	0	0.082	0.887	0.126	0	0.400	0.074	0.495
KRT31	KRT33A	9606.ENSP00000251645	9606.ENSP00000007735	0	0	0.048	0.985	0.635	0	0.400	0.053	0.776
KRT31	KRT37	9606.ENSP00000251645	9606.ENSP00000225550	0	0	0.056	0.956	0.107	0	0.400	0.081	0.473
KRT31	KRT32	9606.ENSP00000251645	9606.ENSP00000225899	0	0	0.049	0.967	0.180	0	0.400	0.075	0.510
KRT31	KRT38	9606.ENSP00000251645	9606.ENSP00000246646	0	0	0.054	0.959	0.126	0	0.400	0.078	0.481
KRT31	KRT9	9606.ENSP00000251645	9606.ENSP00000246662	0	0	0	0.864	0.109	0	0.400	0.086	0.468
KRT31	KRT39	9606.ENSP00000251645	9606.ENSP00000347823	0	0	0.055	0.951	0	0	0.400	0.051	0.415
KRT31	KRT40	9606.ENSP00000251645	9606.ENSP00000366984	0	0	0.057	0.954	0.072	0	0.400	0.058	0.439
KRT31	KRT36	9606.ENSP00000251645	9606.ENSP00000329165	0	0	0.050	0.969	0.090	0	0.400	0.102	0.473
KRT31	KRT34	9606.ENSP00000251645	9606.ENSP00000377570	0	0	0.050	0.980	0.223	0	0.400	0.059	0.527
KRT31	KRT33B	9606.ENSP00000251645	9606.ENSP00000251646	0	0	0.048	0.985	0.257	0	0.400	0.055	0.545
KRT31	KRT35	9606.ENSP00000251645	9606.ENSP00000377558	0	0	0.053	0.969	0.295	0	0.400	0.069	0.577
KRT32	KRT33A	9606.ENSP00000225899	9606.ENSP00000007735	0	0	0.049	0.967	0.144	0	0.400	0.069	0.485
KRT32	KRT37	9606.ENSP00000225899	9606.ENSP00000225550	0	0	0.056	0.942	0.230	0	0.400	0.092	0.551
KRT32	KRT39	9606.ENSP00000225899	9606.ENSP00000347823	0	0	0.051	0.944	0.061	0	0.400	0.062	0.431
KRT32	KRT40	9606.ENSP00000225899	9606.ENSP00000366984	0	0	0.057	0.951	0.062	0	0.400	0.069	0.441
KRT32	KRT36	9606.ENSP00000225899	9606.ENSP00000329165	0	0	0.055	0.965	0.097	0	0.400	0.073	0.462
KRT32	KRT34	9606.ENSP00000225899	9606.ENSP00000377570	0	0	0.051	0.959	0.139	0	0.400	0.082	0.490
KRT32	KRT9	9606.ENSP00000225899	9606.ENSP00000246662	0	0	0	0.849	0.084	0	0.400	0.261	0.558
KRT32	KRT38	9606.ENSP00000225899	9606.ENSP00000246646	0	0	0.058	0.943	0.241	0	0.400	0.092	0.558
KRT32	KRT33B	9606.ENSP00000225899	9606.ENSP00000251646	0	0	0.049	0.967	0.341	0	0.400	0.074	0.605
KRT32	KRT35	9606.ENSP00000225899	9606.ENSP00000377558	0	0	0.054	0.964	0.626	0	0.400	0.077	0.778
KRT33A	KRT39	9606.ENSP00000007735	9606.ENSP00000347823	0	0	0.055	0.953	0	0	0.400	0.056	0.418
KRT33A	KRT40	9606.ENSP00000007735	9606.ENSP00000366984	0	0	0.056	0.956	0.072	0	0.400	0.060	0.439
KRT33A	KRT9	9606.ENSP00000007735	9606.ENSP00000246662	0	0	0	0.871	0.062	0	0.400	0.084	0.439
KRT33A	KRT37	9606.ENSP00000007735	9606.ENSP00000225550	0	0	0.055	0.958	0.068	0	0.400	0.073	0.445
KRT33A	KRT38	9606.ENSP00000007735	9606.ENSP00000246646	0	0	0.054	0.961	0.140	0	0.400	0.071	0.485
KRT33A	KRT36	9606.ENSP00000007735	9606.ENSP00000329165	0	0	0.048	0.969	0.158	0	0.400	0.099	0.509
KRT33A	KRT35	9606.ENSP00000007735	9606.ENSP00000377558	0	0	0.052	0.969	0.430	0	0.400	0.065	0.656
KRT33A	KRT34	9606.ENSP00000007735	9606.ENSP00000377570	0	0	0.049	0.982	0.521	0	0.400	0.055	0.707
KRT33A	KRT33B	9606.ENSP00000007735	9606.ENSP00000251646	0	0	0.048	0.985	0.530	0	0.400	0.053	0.711
KRT33B	KRT37	9606.ENSP00000251646	9606.ENSP00000225550	0	0	0.056	0.956	0.224	0	0.400	0.081	0.542
KRT33B	KRT38	9606.ENSP00000251646	9606.ENSP00000246646	0	0	0.054	0.961	0.500	0	0.400	0.077	0.703
KRT33B	KRT9	9606.ENSP00000251646	9606.ENSP00000246662	0	0	0	0.877	0.079	0	0.400	0.073	0.443
KRT33B	KRT39	9606.ENSP00000251646	9606.ENSP00000347823	0	0	0.055	0.950	0	0	0.400	0.059	0.420
KRT33B	KRT40	9606.ENSP00000251646	9606.ENSP00000366984	0	0	0.056	0.954	0.072	0	0.400	0.059	0.439
KRT33B	KRT36	9606.ENSP00000251646	9606.ENSP00000329165	0	0	0.049	0.968	0.185	0	0.400	0.103	0.528
KRT33B	KRT35	9606.ENSP00000251646	9606.ENSP00000377558	0	0	0.053	0.967	0.536	0	0.400	0.071	0.722
KRT33B	KRT34	9606.ENSP00000251646	9606.ENSP00000377570	0	0	0.049	0.982	0.763	0	0.400	0.058	0.855
KRT34	KRT37	9606.ENSP00000377570	9606.ENSP00000225550	0	0	0.057	0.948	0.086	0	0.400	0.088	0.465
KRT34	KRT38	9606.ENSP00000377570	9606.ENSP00000246646	0	0	0.056	0.950	0.190	0	0.400	0.087	0.525
KRT34	KRT9	9606.ENSP00000377570	9606.ENSP00000246662	0	0	0	0.857	0.067	0	0.400	0.070	0.433
KRT34	KRT36	9606.ENSP00000377570	9606.ENSP00000329165	0	0	0.050	0.961	0.107	0	0.400	0.109	0.486
KRT34	KRT39	9606.ENSP00000377570	9606.ENSP00000347823	0	0	0.057	0.942	0	0	0.400	0.063	0.423
KRT34	KRT40	9606.ENSP00000377570	9606.ENSP00000366984	0	0	0.058	0.955	0.049	0	0.400	0.056	0.424
KRT34	KRT35	9606.ENSP00000377570	9606.ENSP00000377558	0	0	0.055	0.962	0.294	0	0.400	0.076	0.581
KRT35	KRT37	9606.ENSP00000377558	9606.ENSP00000225550	0	0	0	0.938	0.122	0	0.400	0.098	0.483
KRT35	KRT38	9606.ENSP00000377558	9606.ENSP00000246646	0	0	0	0.941	0.477	0	0.400	0.095	0.691
